Каталог|Семена овощей;Огурец Братец Иванушка F1, семена;Огурец Братец Иванушка F1, семена;65;https://klubsadprof.ru/upload/iblock/83c/vgquisfkz0ze347a2f9m342qzw6ls2qx/ogurec_bratec_ivanushka_F1_semena_38_rub.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Среднеранний пчелоопыляемый высокоурожайный гибрид для открытого и защищенного грунта. В плодоношение вступает через 51 день после появления всходов.Период плодоношения можно продлить еще на 2−3 недели, если выращивать растения через 20-дневную рассаду — в этом случае семена высевают в конце апреля и переносят на грядку во второй половине мая. В посадочные лунки добавляют торфо-песчаную смесь, любой перегной и комплексное удобрение — этого достаточно для первой фазы развития. По мере плодоношения грядку поливают и продолжают подкармливать.					</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/productivity.svg""/>
								Урожайность
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
</div>
</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/fruits.svg""/>
								Плоды
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
							Плоды зеленые, длиной 8-10 см, черношипые. Плоды вкусные, плотные, универсальные — для употребления в свежем виде и консервирования.						</div>
</div>
<section class=""slider-info"">
</section>
</div>";55269
Каталог|Семена овощей;Огурец Астерикс F1, семена;Огурец Астерикс F1, семена;56;https://klubsadprof.ru/upload/iblock/c6f/l3lh62t26en5s6a2qwf3423r74g6c87k.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Огурец Астерикс F1 – пчелоопыляемый раннеспелый гибрид для открытого грунта. Среднерослое растение с мощной корневой системой выдерживает засушливую погоду и высокоустойчиво к болезням.					</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/fruits.svg""/>
								Плоды
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
							Плоды зеленые среднего размера, массой до 100 г, с острыми белыми бугорками. Мякоть плотная, хрустящая, идеальна для засолки и салатов.						</div>
</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Семена овощей;ТОМАТ ГОЛУБАЯ ЛАГУНА;ТОМАТ ГОЛУБАЯ ЛАГУНА;1 863;https://klubsadprof.ru/upload/iblock/1dc/gs7ssccyjd11gngvrty4nok8gfvdbxej.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Куст рослый, с мощными корнями, растущими в глубину и в ширину. Стебель прямостоячий, крепкий, но из-за большой высоты стебля нуждается в подвязывании. Листья типичной формы, зеленого цвета, средних размеров. Цветки светло-желтые, мелкие. Соцветие простого типа. Плодоножка имеет сочленение.					</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/productivity.svg""/>
								Урожайность
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
</div>
</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/fruits.svg""/>
								Плоды
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
							Томаты Голубая лагуна средних размеров – в диаметре 6-8 см, масса от 150 до 180 г. Форма округлая, с небольшим уплощением. Поверхность глянцевая, без ребристости, гладкая. Окраска необычная – темно-фиолетовая (незрелые плоды зеленого цвета с темным пятном у плодоножки).						</div>
</div>
<div class=""product-description-title"">Преимущества сорта</div>
<div class=""product-description-text"">
						Томаты Голубая лагуна устойчивы ко всем основным заболеваниям. Благодаря ранним срокам созревания они успевают избежать фитофтороза. 					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Семена овощей;Томат Хлебосольный розовый, семена;Томат Хлебосольный розовый, семена;69;https://klubsadprof.ru/upload/iblock/eb5/ijj3hvci5h1nvol5l01m14ply10eyyka/809.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Хлебосольный розовый - родной брат уже любимого Вами сорта Хлебосольный.Параметры те же: высокоурожайный, крупноплодный, детерминантный сорт для открытого грунта. С каждого куста Вы снимите не менее ведра плотных, сахаристых на разлом, густо-розовых плодов весом 350-600 г. При этом высота куста всего 60 см. Сорт устойчив к экстремальным погодным условиям и хорошо завязывает плоды в условиях резкого перепада температур.					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Семена овощей;Огурец Директор F1, семена;Огурец Директор F1, семена;350;https://klubsadprof.ru/upload/iblock/c1d/kzm0haswesdt4k3je7eaatb2kq1eam06/74.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Гибрид раннего срока созревания, подходит для выращивания во всех типах теплиц и в открытом грунте. Плодоношение пучкового типа. От появления всходов до активного плодоношения проходит 43-45 дней. Огурцы цилиндрические, бугорки крупного размера, длина достигает 10,5 см. Вес плода достигает 80 г. Кожица темно-зеленая, вкус огурца нежный, без горечи.					</div>
<section class=""slider-info"">
</section>
</div>";51178
Каталог|Семена овощей;Томат Настенька, семена;Томат Настенька, семена;57;https://klubsadprof.ru/upload/iblock/dab/72c44q5pvy9jodfn4yb8ongslsk2arvg/6365EEDF_F52B_454A_9769_5C6AECE205CB.jpeg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Среднеспелый срок созревания томата Настенька, позволяет провести сбор урожая уже через 110 дней. Куст вырастает  70 см высотой в среднем. Плоды округло-вытянутые, довольно крупные, средней массой 126-300 г (до 500г). Томаты розового цвета, сочные, мясистые, с малым количеством семян. Вкусовые и товарные качества у сорта отменные.					</div>
<section class=""slider-info"">
</section>
</div>";55520
Каталог|Семена овощей;Томат Супермодель, семена;Томат Супермодель, семена;53;https://klubsadprof.ru/upload/iblock/9a4/esy6rbu9ibjw3u8579q6uetbk305buz5/789.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Среднеранний сорт алтайской селекции для открытого грунта, с очень выровненными «стройными» плодами удлиненной формы. Растение невысокое, компактное, до 70 см. Для ускорения процесса всхожести семян, оздоровления растений, улучшения завязываемости плодов рекомендуется пользоваться специально разработанными стимуляторами роста и развития растений.					</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/productivity.svg""/>
								Урожайность
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
</div>
</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/fruits.svg""/>
								Плоды
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
							Плоды розово-красные, длиной до 12см, массой до 100 грамм, прекрасно подходят как для употребления в свежем виде, так и особенно для цельноплодного консервирования						</div>
</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Семена овощей;Тыква Плуто F1, семена;Тыква Плуто F1, семена;245;https://klubsadprof.ru/upload/iblock/530/qdzaicrt7d54y7p9t0zy9uoogmv2beu4.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Тыква Парижская – это среднеспелый сорт с оригинальными сплющенными плодами с ярко-оранжевой коркой. Растение плетистого типа, высаживают на огороде по схеме 0,7 х 1,0 м.					</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/fruits.svg""/>
								Плоды
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
							Мякоть ярко окрашена, сочная, плотная, богата каротином и микроэлементами, на вкус – сладкая. Плоды крупные, достигают весом от 7 до 9 кг.						</div>
</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Семена овощей;Огурец Солтис F1, семена 5 шт.;Огурец Солтис F1, семена 5 шт.;382;https://klubsadprof.ru/upload/medialibrary/c07/poa05eor51x2uj7n6f1ea928j1qcwd3d.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						От всходов до начала плодоношения 48-50 дней. Длинноплодный гибрид женского типа цветения.  В узле формируется 2-3 зеленца.					</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/productivity.svg""/>
								Урожайность
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
</div>
</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/fruits.svg""/>
								Плоды
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
							Плоды гладкие, длиной 20-25 см, диаметром 3,5 см, массой около 150-180 г. Плоды обладают восхитительным вкусом и завидным ароматом, замечательно подходят для свежего потребления и приготовления закусок.  						</div>
</div>
<div class=""product-description-title"">Преимущества сорта</div>
<div class=""product-description-text"">
						Гибрид устойчив к кладоспориозу, вирусу обыкновенной огуречной мозаике, мучнистой росе, ложной мучнистой росе.  					</div>
<section class=""slider-info"">
</section>
</div>";
Каталог|Семена овощей;Огурец Фен Шуй F1, семена;Огурец Фен Шуй F1, семена;138;https://klubsadprof.ru/upload/iblock/10c/sqm3ymm2fy6n6a51mp8x2wqvmrhwg5is.jpg;"<div class=""product-description-inner tab-active"" data-tab-content=""product-description-1"">
<div class=""product-description-title"">Описание</div>
<div class=""product-description-text"">
						Огурец Фен Шуй F1 – партенокарпический гибрид первого поколения с ранним сроком созревания. От посева до получения плодов проходит всего 42-48 суток. Не требует опыления насекомыми, дает богатые урожаи весной и летом при тепличном выращивании. Кусты мощные, среднего размера, с большим количеством боковых плетей. Боковые ветви прищипывают над вторым листом.					</div>
<div class=""product-description-faq"" data-toggle-cover="""" data-toggle-link="""">
<div class=""product-description-faq-title"">
<div class=""product-description-prop"">
<img alt="""" class=""icon"" src=""/local/templates/klubsadprof/img/sempl/fruits.svg""/>
								Плоды
							</div>
<svg class=""icon product-description-faq-arrow"">
<use xlink:href=""/local/templates/klubsadprof/img/icons.svg#navigate-up""></use></svg>
</div>
<div class=""product-description-faq-content product-description-text"" data-toggle-content="""" data-toggle-height=""true"" data-toggle-static=""true"">
							Плоды достигают длины 30-40 см. Мякоть ароматная, сочная. Кожица темно-зеленая, имеет крупнобугорчатую поверхность.						</div>
</div>
<section class=""slider-info"">
</section>
</div>";
